"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SL18-LD-9-MG1",0.0164384697161184,0.0572128500696565,0.000764012468260049,0.00298290828247597,0.0476535548467993
"SL18-NL-2-MG2",0.0184863907040903,-0.143817490671187,0.000364278379550626,0.000536943259549414,-0.134724504409983
"SL18-LD-2-MG3",0.00401710095496185,-0.0138464121174963,-0.000582531092268361,-0.0114171489599625,-0.469534192909477
"SL18-LL-9-MG1",0.000772103287699683,0.0628625502623055,-0.000342418073570231,-0.00509936007368022,0.243529157330518
"SL18-OI-7-MG1",0.0115618900900051,0.0298336173167496,0.000511808109735228,0.00687023443242693,-0.328490536185226
"SL18-LD-2-MG1",0.0116945005006177,-0.100514185925306,0.000285644032448195,0.00376884816172487,-0.141163257066847
"SA18-CB-1-MG2",-0.0124365144569881,-0.262998430965985,-2.50794872141946e-05,-0.000674098149503005,-0.136219027167966
"SL18-LD-1-MG2",-0.0339786843021685,-0.59712766147704,0.000597710633576296,-0.000591205710622529,0.343569145690693
"SL18-NL-9-MG1",-0.00401518227207243,-0.011551711284921,-0.00103788174301662,-0.00950518766992702,0.161588341788333
"SA18-CB-2-MG1",0.00303744121580847,0.521933709317251,-9.58250429153528e-05,-0.00175165539579274,-0.368310422035254
"SA18-CB-4-MG1",-0.00203132072183328,0.0906857606883817,-8.90384888450616e-06,-0.00503609741234671,0.142658905581419
"SL18-LD-5-MG1",0.0574335683117938,0.0579476280623652,0.00174546826444033,0.00955344367223586,0.0304984315635823
"SL18-OI-18-MG1",0.138393421460778,0.202389874435719,0.00368358798653929,0.0135517602345704,0.618309631023701
"SL18-LL-9-MG2",0.0197728908031734,0.0522400477550186,0.00166593723307508,0.016528710089788,-0.279504934547657
"SL18-LL-9-MG3",-0.00427918161394398,0.0859057559333108,0.00287920983308573,0.0231645715189718,-0.0300866068019485
"SA18-CB-10-MG1",0.0150844691708562,-0.172020277027452,0.000977429456796077,0.00812010857309584,0.106989134048729
"SA18-CB-3-MG3",-0.0237108597997509,-0.0675802273362083,-0.000648994937141385,-0.0140864889266669,1.37733101317998
"SL18-NL-10-MG2",0.0180385630394168,-0.103993312232217,0.00106709140396675,0.0093463152117026,0.00823729058160919
"SL18-NL-2-MG3",0.0147427003346188,-0.139312191485409,0.00107494217279759,0.00904147365625811,0.189196878789401
"SL18-SF-13-MG3",-0.00843759181365013,-0.221378282847884,-0.000855995717821694,-0.0072729709537842,-0.180885317157906
"SL18-OI-6-MG2",0.0169953506063039,-0.0201039978529203,0.000281801052964163,-0.00104199601176,0.0116932648878657
"SL18-NL-9-MG2",-0.0318870720516538,-0.0186157429401886,-0.00146504576509381,-0.0220205561834203,0.812526394335692
"SL18-OI-15-MG2",0.0450435809650337,-0.219822091165926,0.00104355154004192,0.00528002065860896,-0.17551081185735
"SL18-SF-17-MG3",-0.0131251076314936,-0.271080680080741,-0.00063808733632452,-0.00534892761833433,-0.0893987117871232
"SL18-NL-7-MG1",0.00114978862105292,-0.14511420511709,-0.000481566599788602,-0.00469097135672874,0.0251303178801795
"SL18-SF-13-MG1",0.0207988148879788,-0.20372391404193,0.000862107438685477,0.00682849319598033,0.0979111384253157
