"","DWpM","WWpM","PDW","BD"
"SL18-NC-12-FG1xSL18-NL-9-MG2",-0.0968730251454049,-0.763672387373173,-0.0795433019131558,-13.0542746847795
"SA18-CB-10-FG6xSL18-JS-6-MG1",0.161636084338131,0.835118317199558,3.11241689695306,-23.5349109145968
"SA18-CB-4-FG6xSL18-OI-15-MG2",0.185701232632245,1.37434595398034,-0.033525591988733,-12.2238009822644
"SL18-JS-5-FG2xSL18-OI-11-MG2",-0.080077549094448,-0.509227742985509,-0.414780986268168,-26.6891191478553
"SL18-CC-3-FG3xSL18-UCONN-S157-MG1",0.0578385576301292,0.428104397836538,0.169270572337531,-0.967823438482153
"SL18-CC-3-FG3xSL18-OI-15-MG1",0.0982977980577456,0.72230118705081,0.27069753438729,-2.53139183531131
"SL18-NL-10-FG2xSL18-OI-11-MG1",-0.0248206435573606,-0.21747996041022,0.0887145692472389,-6.77860276224659
"SL18-CC-5-FG1xSL18-OI-15-MG2",0.128055812921745,1.15216928491877,-0.343328850339795,-8.09347034389572
"SL18-UCONN-S157-FG3xSL18-OI-17-MG3",0.0203473645309437,0.178282182526655,0.0192682206089274,3.92578738908477
"SL18-JS-16-FG1xSL18-CC-2-MG6",-0.0165847780986292,0.000798411328069616,-0.212964399951492,-11.8992336379247
"SA18-CB-5-FG3xSL18-NL-5-MG1",0.00307159496625038,-0.0229207989623914,0.0338386947199828,-20.8430625682773
"SL18-UCONN-S94-FG2xSL18-OI-17-MG3",0.0930226489520587,0.805853157902788,-0.147123623387387,27.0163954348103
"SL18-JS-9-FG3xSL18-JS-5-MG2",-0.196102637084526,-1.22985138991716,-1.39488942343694,-25.3313567866913
"SL18-CC-6-FG3xSL18-OI-18-MG1",-0.134819464396743,-1.12792142202703,-0.0535419591540678,-30.4166237075916
"SA18-CB-1-FG2xSL18-LD-1-MG1",0.00495177331756951,-0.0679476605240869,0.363314742829937,-3.72323394248107
"SL18-SF-13-FG2xSL18-UCONN-S2-MG3",0.153325123851198,1.26729380705913,-0.433380524295856,28.7826763585404
"SL18-JS-5-FG1xSL18-JS-11-MG3",-0.175895994799583,-1.15998104926181,-1.33474426902894,-33.9494364225931
"SL18-CC-5-FG1xSL18-NC-2-MG1",0.0915366034923723,0.999072013417105,-0.667789134807199,1.50215530789661
"SL18-CC-6-FG2xSL18-OI-18-MG1",-0.06890930267891,-0.545235374103363,-0.41864682541591,-10.5458918746465
"SL18-NC-1-FG1xSL18-NL-6-MG3",-0.080671509527073,-0.643254961358034,-0.180838794354409,-12.0801695599061
"SL18-OI-17-FG1xSL18-NC-2-MG3",0.0526745976221905,0.679563850569485,-0.44455559724048,8.80112356152475
