"","DWpM","WWpM","PDW","BD"
"SL18-NL-6-FG1xSA18-CB-7-MG2",0.227333714847577,2.22576298429233,-0.114733561825092,133.982317518721
"SL18-NL-6-FG1xSL18-LD-1-MG2",0.0258999944763702,0.240448729016161,-0.0292389609632121,70.7791393890897
"SL18-NL-6-FG1xSL18-LD-2-MG1",0.0106172073672397,-0.0300695383281663,0.0709774385868641,67.2876422135204
"SL18-NL-6-FG1xSL18-LD-3-MG2",0.0534705247646905,0.679860870703086,-0.0559008220178451,89.6230781309152
"SL18-NL-6-FG1xSL18-NL-2-MG1",-0.0694551057685652,-0.476865823167638,-0.107186464983341,81.3419194430529
"SL18-OI-11-FG3xSL18-CC-1-MG3",0.113355469513903,1.22488927379543,-0.0651209875552991,-7.6329025581743
"SL18-JS-16-FG3xSL18-NC-10-MG3",-0.206747096910181,-1.67946380336471,-0.223996506758633,-25.550682778049
"SL18-OI-5-FG5xSA18-CB-7-MG3",0.150094398670566,1.29247531142019,0.122168773383719,0.858101283248136
"SL18-CC-1-FG2xSL18-OI-16-MG1",-0.0170799611571595,-0.132217320092983,0.0490241355436047,5.40278381612037
"SL18-NC-11-FG1xSL18-NL-2-MG1",-0.205303883736279,-2.00776842936824,-0.0124016370305109,-19.1323312181806
"SL18-CC-5-FG2xSA18-CB-10-MG1",0.164282561185514,1.22738445850318,-0.0450048332645657,9.81021386545397
"SL18-CC-5-FG3xSL18-OI-14-MG1",0.0570835599484221,0.919526403470911,-0.102266733759149,-32.8576441867579
"SL18-CC-11-FG3xSL18-CC-3-MG1",0.246206404274844,2.71840827318586,-0.0789164852683923,51.5014457819922
"SL18-CC-11-FG3xSA18-CB-3-MG3",0.256137353824737,2.83311481246138,-0.166698535106961,92.5466705221332
"SL18-JS-16-FG1xSL18-CC-4-MG11",-0.158896175772889,-1.18524072805713,-0.0676021800328437,-22.4562821704518
"SL18-CC-11-FG3xSL18-JS-16-MG1",0.0748669307593672,1.01785148787968,-0.0926601129389231,37.9535449898261
"SL18-NC-12-FG2xSA18-CB-4-MG3",-0.0969101172452932,-0.49969656327098,-0.0939519535013312,-19.8038217906963
"SL18-OD-5-FG1xSL18-CC-8-MG2",-0.110919930205675,-0.848400938477132,-0.0767920459719356,-2.75096534584437
"SL18-CC-1-FG3xSL18-OI-9-MG2",-0.0196856383201051,-0.24826415887693,0.0666340000576517,5.36086905035757
"SA18-CB-9-FG1xSL18-JS-5-MG3",0.0667629931251086,0.51168921990513,-0.0799380544988342,8.92292131765768
"SL18-CC-5-FG1xSL18-JS-9-MG1",-0.145855665733747,-1.22615606565728,-0.0871652451078813,-22.8315381071905
"SL18-CC-12-FG3xSL18-OI-15-MG2",0.222838746981498,2.3559230947923,-0.0112087363886971,35.168553104096
"SL18-SF-17-FG2xSL18-NC-1-MG1",-0.0265478716269328,-0.0691816677059313,-0.0522108402717394,-2.18531349618263
"SL18-JS-5-FG1xSL18-LD-2-MG4",-0.172034571877245,-1.60286547945821,-0.0446429896773758,-39.0370662839851
"SL18-OD-5-FG3xSA18-CB-1-MG12",-0.0465344573096568,-0.471882232637615,-0.0218917894149916,-6.70924716815492
"SL18-CC-5-FG3xSL18-JS-5-MG2",-0.055291716075284,-0.0747347902145634,-0.275111005185565,-10.1165211265758
"SL18-SF-13-FG1xSA18-CB-7-MG1",0.119122921606553,0.981992792600033,0.110968142656441,-4.58288272121835
"SL18-LL-9-FG6xSA18-CB-10-MG3",0.13074943383846,0.722134690445239,0.0140048465608097,16.2910431859164
"SL18-OI-15-FG2xSA18-CB-2-MG3",0.102133263509593,0.86058611560537,0.0458396007007998,0.836842478855697
"SA18-CB-2-FG3xSL18-NC-9-MG1",0.0595685526795852,0.632947782333287,0.0223060427766384,11.4879603651931
"SA18-CB-5-FG4xSL18-CC-1-MG3",0.0835765561384653,0.697652552682417,0.0324418331489957,-14.287582974983
"SL18-CC-3-FG1xSL18-JS-6-MG3",0.187717837062579,1.73020094286847,0.136716104734914,-0.350180757132909
"SL18-JS-16-FG1xSL18-LD-2-MG2",-0.223095133028427,-2.34320028209338,0.180706318928588,-41.5090395298232
"SL18-NC-10-FG1xSL18-NC-5-MG1",-0.226922420466481,-2.001480750008,-0.167173081262777,-20.939174233995
"SL18-OI-17-FG4xSL18-JS-6-MG2",0.0994201581951621,0.952161276911963,0.0924312719845171,-0.883503823574848
"SL18-CC-1-FG2xSL18-OI-16-MG3",-0.0587640849439986,-0.595368143751198,0.0572433417477233,-15.9101886470455
"SA18-CB-2-FG3xSL18-OI-2-MG2",0.0237585176598467,0.1485528485688,0.0595297930597135,14.1399997071059
"SL18-CC-5-FG3xSL18-JS-19-MG2",-0.0750919245213566,-0.242006728178738,-0.158867361908882,-29.3460970913229
"SL18-CC-3-FG2xSA18-CB-10-MG3",0.411241086699971,3.62082650653243,0.0104201393815168,38.2641966787289
"SL18-CC-1-FG1xSL18-OI-16-MG3",-0.138892912435784,-1.2600978121236,0.0505531741786248,11.5011492407529
"SL18-JS-16-FG3xSL18-OD-6-MG2",-0.178930896713884,-1.63251385732676,-0.0386322978226968,-21.2785485031718
"SL18-OI-4-FG2xSL18-NC-15-MG1",0.0265400799536554,-0.133484273683581,0.0647022523744104,60.0575085291664
"SL18-NC-12-FG2xSL18-OI-16-MG1",-0.225855937254636,-1.9701131631318,0.0137088055930214,0.667749371299528
"SL18-CC-8-FG2xSL18-JS-5-MG3",0.0112994451613737,0.238381942320747,-0.137965301170068,3.12203228686635
"SL18-OI-4-FG2xSL18-JS-19-MG2",0.0169446617234855,-0.172479764196745,0.0664927249037216,16.8611656601917
"SL18-OI-6-FG2xSA18-CB-4-MG2",0.335322079431937,2.43852489100526,0.141438261448132,-1.22738592226486
"SL18-CC-3-FG1xSL18-JS-5-MG2",0.0824954885356916,1.10570129768029,-0.151575055440063,3.94097717564098
"SL18-CC-3-FG2xSL18-OD-6-MG1",0.187032623943034,1.94977168752081,-0.0144790257178064,27.5551091822424
"SL18-LD-13-FG2xSA18-CB-7-MG1",0.0844035302442138,0.90677133072978,0.0467543955011412,11.7099219934445
"SL18-OI-6-FG2xSL18-LD-2-MG2",0.117210023470076,0.185480422582942,0.381365828018122,-32.2695282701334
"SL18-CC-12-FG3xSL18-OI-15-MG3",0.120680426397947,1.4472387105951,-0.00977842986730162,32.6914583451309
"SL18-CC-11-FG3xSL18-NC-2-MG3",0.125562761869316,1.57856194946672,-0.0820438206812594,80.1186525182975
"SL18-CC-12-FG2xSL18-OI-15-MG2",0.357115162551974,3.60400535946251,-0.0206011400636641,57.3595996187777
"SL18-SF-17-FG2xSA18-CB-1-MG13",0.114863847844564,1.10382336583669,0.000812481919171856,8.52851053547891
"SL18-SF-17-FG2xSL18-OI-4-MG3",0.0109500907226718,-0.0198011239281781,0.0611310110729793,10.6645995341386
"SL18-NC-10-FG3xSL18-NL-5-MG2",-0.153801278913608,-1.23262223544933,-0.282975444791141,-6.54184982786594
"SL18-CC-8-FG2xSL18-LD-9-MG1",0.0304633058198109,0.109990747321908,0.0364159183504764,-18.9256582442798
"SL18-NL-3-FG3xSL18-NC-9-MG2",-0.0224849030999965,-0.0495256567307449,-0.0232691330675726,-0.346776013126103
"SL18-OI-6-FG3xSL18-CC-11-MG5",0.184188433334527,1.59716946319126,0.23509033614741,29.1291444750867
"SL18-CC-8-FG1xSL18-OI-7-MG1",-0.0543689564233733,-0.321106895773973,-0.0964218412524006,26.4944230630063
"SL18-JS-5-FG1xSL18-OI-14-MG1",-0.0824164464744642,-0.417166127412753,-0.153218026869899,-32.0433104171938
"SL18-NC-10-FG1xSL18-OI-11-MG4",-0.188503947944672,-1.75793772471456,-0.0354573812206537,-30.818466801318
"SL18-SF-17-FG2xSA18-CB-7-MG2",0.21728140722651,1.89669932869382,-0.0211364325372967,45.4846431406942
"SL18-CC-9-FG3xSL18-JS-9-MG3",-0.127163023574955,-1.06342952745936,-0.0378691839026365,-11.5863168706322
"SL18-CC-5-FG2xSL18-NC-10-MG2",-0.0704229368167877,-0.405304362415246,-0.182993544968029,8.62579430045905
"SL18-OI-11-FG3xSL18-NC-2-MG1",0.184840389655601,1.26930151201646,-0.0130707182080936,44.9473155677322
"SL18-NC-9-FG2xSL18-JS-11-MG3",-0.0858391772242384,-0.696625844683304,-0.053992544478982,0.686421500975632
"SL18-LD-9-FG4xSL18-OI-6-MG2",0.0676268382349601,0.268259362366981,0.190898363129045,-17.692616406411
"SL18-CC-3-FG2xSL18-OI-11-MG3",0.21993256661355,2.94913864541708,-0.0615246380161457,25.1857386512055
"SL18-OI-9-FG4xSA18-CB-1-MG12",-0.00029066148826239,-0.264785106750778,0.0565054229552151,0.505802841989766
"SL18-CC-3-FG2xSA18-CB-4-MG2",0.34636164372353,3.31452760801352,-0.0408977901954092,25.0676922771248
"SL18-NC-5-FG2xSL18-JS-11-MG3",-0.151645947652041,-1.23124593670387,-0.160651059742889,-12.5628367348874
"SL18-CC-8-FG1xSL18-OI-18-MG3",-0.153692499682331,-1.40881453819595,0.0402854353087844,-37.4179349342457
"SL18-CC-6-FG3xSL18-JS-9-MG2",-0.193380772656887,-1.66210989925572,-0.0609947498221552,-28.1534327933663
"SL18-NL-7-FG4xSA18-CB-1-MG12",-0.0497653294955019,-0.520198946434622,-0.00434716874182966,-16.9858653242193
"SL18-CC-1-FG1xSL18-NC-15-MG3",-0.0534359799025809,-0.454077218145956,-0.00478666420953723,79.5101901816755
"SL18-CC-1-FG1xSL18-CC-4-MG11",-0.0281838257244987,-0.108208918596111,-0.0162248267656864,16.0099343180492
"SL18-CC-5-FG2xSL18-NC-9-MG2",0.0266314804986347,0.53238731593058,-0.033283122288615,15.662634884455
"SA18-CB-9-FG1xSL18-JS-19-MG1",0.102472845241743,0.884896488159747,0.00682628185558984,3.11644989254584
"SL18-NL-3-FG1xSL18-OD-3-MG1",-0.119728831685956,-1.02587880080845,-0.0607586171913931,-32.8414213432029
"SL18-CC-5-FG3xSA18-CB-1-MG12",0.0109278886823094,0.341423858524943,-0.132702893306392,-14.7119446215152
"SL18-CC-8-FG2xSL18-NC-5-MG3",-0.060419171866063,-0.363239349456163,-0.129263189131993,-3.73471767793463
"SL18-CC-6-FG3xSL18-OI-14-MG2",-0.0443068654872557,-0.291596986616452,0.0235958300683449,-40.2785071261744
"SL18-NC-12-FG2xSA18-CB-3-MG1",-0.059854205925266,-0.525374653562035,-0.0264579110610179,1.58358298792743
"SL18-CC-3-FG3xSL18-OD-6-MG3",0.137843515367381,1.50995622391149,0.0105036536771428,4.40232019959487
"SL18-CC-6-FG2xSL18-OI-14-MG1",0.119746173247758,1.17064800588828,-0.022602306339771,-21.6192144950595
"SL18-JS-19-FG3xSA18-CB-3-MG2",-0.0686816064933367,-0.372912563531692,-0.193583464381157,-14.7808415519566
"SL18-NC-12-FG2xSL18-NL-5-MG2",-0.16390518379419,-1.48344033649634,-0.0510017850609634,-2.91222872074532
"SL18-JS-5-FG1xSA18-CB-1-MG12",-0.128572056957166,-0.99526799910149,-0.183654192006166,-13.8976117174835
"SL18-JS-16-FG3xSA18-CB-4-MG3",-0.0752954557535953,-0.196784302042142,-0.139963880996224,-32.4820217328017
"SL18-OI-4-FG2xSA18-CB-7-MG2",0.267081563769524,1.80371711208996,0.0928688183418507,76.3252350921132
"SL18-NC-1-FG1xSL18-NC-12-MG3",-0.163133254443403,-1.38832559977274,-0.0592289817347671,-12.6165087918704
"SL18-NC-15-FG3xSL18-CC-1-MG2",-0.0890786366540042,-0.7252756203747,-0.0427486896242765,2.37610727044807
"SL18-SF-17-FG2xSL18-NC-12-MG1",-0.0282656862290891,-0.12061752065953,-0.0329683370331941,-1.30873909263855
"SL18-LL-9-FG2xSA18-CB-5-MG3",-0.0470368179410711,-0.40386566539717,-0.0145241866941824,-21.8830424400853
"SL18-SF-17-FG2xSA18-CB-7-MG3",0.253226820426019,2.38645155287148,0.0245944858668599,16.851429726201
"SA18-CB-4-FG6xSL18-JS-6-MG3",0.234885888389574,1.85244543476424,0.114994410311434,10.5675323346054
"SL18-CC-3-FG1xSL18-JS-11-MG2",0.0570700867938861,0.800742358869274,-0.0722372837820609,4.05769789037893
"SA18-CB-5-FG6xSL18-CC-6-MG2",0.0545719348696189,0.498425222916372,0.00792640817750832,-24.2642648524936
"SL18-JS-19-FG3xSL18-OI-17-MG1",-0.139282446748195,-1.12211570918807,-0.038863476076398,-41.5040788283882
"SL18-OI-17-FG4xSL18-CC-7-MG1",-0.0188883646751094,-0.0216446984232722,-0.0954174084399615,12.2530215102217
"SL18-OI-17-FG1xSL18-OI-4-MG1",-0.0212229691246597,-0.196257523072739,0.0764178687398572,-6.82986173015373
"SL18-CC-6-FG2xSL18-OI-11-MG4",0.0247875999914829,0.161402418677883,0.0214058063900477,-19.1867719784428
"SL18-JS-9-FG3xSA18-CB-10-MG1",0.0367948713864035,-0.0876172657730988,-0.0322742553343224,2.59281835246381
