"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-OI-9-FG42","SL18-OI-9-FG4",-0.00412811492014737,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00382131472136569,0.999999999320068,"Ne60",0.00382131472136569,-0.00412811492014737,0.00382131472136569,-0.00412811492014737,"OI","GOM"
"SL18-CC-6-FG22","SL18-CC-6-FG2",0.0697530871888543,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0125099027902286,0.999999999320068,"Ne60",0.0125099027902286,0.0697530871888543,0.0125099027902286,0.0697530871888543,"CC","GOM"
"SL18-NC-1-FG12","SL18-NC-1-FG1",-0.069152913005995,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000040261608334805,0.999999999320068,"Ne60",0.00000040261608334805,-0.069152913005995,0.00000040261608334805,-0.069152913005995,"NC","GOM"
"SA18-CB-5-FG62","SA18-CB-5-FG6",0.0223856332095906,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00200820201599215,0.999999999320068,"Ne60",0.00200820201599215,0.0223856332095906,0.00200820201599215,0.0223856332095906,"CB","GOM"
"SL18-CC-6-FG12","SL18-CC-6-FG1",0.0621284094604225,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0103922880991974,0.999999999320068,"Ne60",0.0103922880991974,0.0621284094604225,0.0103922880991974,0.0621284094604225,"CC","GOM"
"SL18-JS-5-FG22","SL18-JS-5-FG2",-0.0762944581111665,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000240887407891312,0.999999999320068,"Ne60",0.000000240887407891312,-0.0762944581111665,0.000000240887407891312,-0.0762944581111665,"JS","GOM"
"SL18-CC-10-FG42","SL18-CC-10-FG4",0.0563714320319276,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0110588910826319,0.999999999320068,"Ne60",0.0110588910826319,0.0563714320319276,0.0110588910826319,0.0563714320319276,"CC","GOM"
"SL18-NC-5-FG32","SL18-NC-5-FG3",-0.0686404264565815,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000271128124926695,0.999999999320068,"Ne60",0.000000271128124926695,-0.0686404264565815,0.000000271128124926695,-0.0686404264565815,"NC","GOM"
"SL18-OI-16-FG22","SL18-OI-16-FG2",-0.0757648098759166,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000265646953822282,0.999999999320068,"Ne60",0.000000265646953822282,-0.0757648098759166,0.000000265646953822282,-0.0757648098759166,"OI","GOM"
"SL18-SF-13-MG22","SL18-SF-13-MG2",0.040907299574448,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000464434055312899,0.999999999320068,"Ne60",0.000464434055312899,0.040907299574448,0.000464434055312899,0.040907299574448,"SF","GOM"
"SL18-LD-10-MG12","SL18-LD-10-MG1",0.012524336100871,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00236687558043852,0.999999999320068,"Ne60",0.00236687558043852,0.012524336100871,0.00236687558043852,0.012524336100871,"LD","GOM"
"SL18-LL-9-MG12","SL18-LL-9-MG1",-0.0464666332909735,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000371233099176234,0.999999999320068,"Ne60",0.000000371233099176234,-0.0464666332909735,0.000000371233099176234,-0.0464666332909735,"LL","GOM"
"SL18-LD-1-MG22","SL18-LD-1-MG2",-0.0334793010382396,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000158158943183623,0.999999999320068,"Ne60",0.00000158158943183623,-0.0334793010382396,0.00000158158943183623,-0.0334793010382396,"LD","GOM"
"SL18-LD-5-MG12","SL18-LD-5-MG1",-0.0241630623753638,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000888611351276341,0.999999999320068,"Ne60",0.000888611351276341,-0.0241630623753638,0.000888611351276341,-0.0241630623753638,"LD","GOM"
"SL18-LL-9-MG22","SL18-LL-9-MG2",-0.0258696735513444,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000215138061604129,0.999999999320068,"Ne60",0.00000215138061604129,-0.0258696735513444,0.00000215138061604129,-0.0258696735513444,"LL","GOM"
"SL18-NL-9-MG22","SL18-NL-9-MG2",-0.0558766211423155,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000279305585051834,0.999999999320068,"Ne60",0.00000279305585051834,-0.0558766211423155,0.00000279305585051834,-0.0558766211423155,"NL","GOM"
"SL18-JS-16-MG12","SL18-JS-16-MG1",-0.0788510630731056,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000363859258066098,0.999999999320068,"Ne60",0.000000363859258066098,-0.0788510630731056,0.000000363859258066098,-0.0788510630731056,"JS","GOM"
"SL18-CC-8-MG22","SL18-CC-8-MG2",-0.0324377023455214,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000422783825109407,0.999999999320068,"Ne60",0.000000422783825109407,-0.0324377023455214,0.000000422783825109407,-0.0324377023455214,"CC","GOM"
"SL18-OI-9-MG22","SL18-OI-9-MG2",-0.0290250331031273,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000138988989917349,0.999999999320068,"Ne60",0.00000138988989917349,-0.0290250331031273,0.00000138988989917349,-0.0290250331031273,"OI","GOM"
"SL18-LD-2-MG42","SL18-LD-2-MG4",-0.0396250325384157,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00238364491128416,0.999999999320068,"Ne60",0.00238364491128416,-0.0396250325384157,0.00238364491128416,-0.0396250325384157,"LD","GOM"
"SL18-NC-9-MG12","SL18-NC-9-MG1",-0.0262010203874047,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000105575263551686,0.999999999320068,"Ne60",0.000105575263551686,-0.0262010203874047,0.000105575263551686,-0.0262010203874047,"NC","GOM"
"SL18-NC-5-MG12","SL18-NC-5-MG1",-0.0833839805713377,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000189330776502766,0.999999999320068,"Ne60",0.000000189330776502766,-0.0833839805713377,0.000000189330776502766,-0.0833839805713377,"NC","GOM"
"SL18-OI-16-MG32","SL18-OI-16-MG3",-0.131931112303276,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000000924070333918116,0.999999999320068,"Ne60",0.0000000924070333918116,-0.131931112303276,0.0000000924070333918116,-0.131931112303276,"OI","GOM"
"SL18-OI-15-MG32","SL18-OI-15-MG3",0.0249268207775402,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000802506737406607,0.999999999320068,"Ne60",0.000000802506737406607,0.0249268207775402,0.000000802506737406607,0.0249268207775402,"OI","GOM"
"SL18-NC-2-MG32","SL18-NC-2-MG3",-0.0281551815736358,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000112466009934967,0.999999999320068,"Ne60",0.000000112466009934967,-0.0281551815736358,0.000000112466009934967,-0.0281551815736358,"NC","GOM"
"SL18-CC-11-MG52","SL18-CC-11-MG5",0.12264011087492,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0123142318097998,0.999999999320068,"Ne60",0.0123142318097998,0.12264011087492,0.0123142318097998,0.12264011087492,"CC","GOM"
"SL18-JS-9-MG32","SL18-JS-9-MG3",-0.0961623154569127,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000297029686135118,0.999999999320068,"Ne60",0.000000297029686135118,-0.0961623154569127,0.000000297029686135118,-0.0961623154569127,"JS","GOM"
"SL18-NC-10-MG22","SL18-NC-10-MG2",-0.100952298066435,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000001556532361399,0.999999999320068,"Ne60",0.0000001556532361399,-0.100952298066435,0.0000001556532361399,-0.100952298066435,"NC","GOM"
"SL18-OI-11-MG32","SL18-OI-11-MG3",0.00626181204598472,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000531703745677528,0.999999999320068,"Ne60",0.000531703745677528,0.00626181204598472,0.000531703745677528,0.00626181204598472,"OI","GOM"
"SL18-OI-18-MG32","SL18-OI-18-MG3",-0.0560286757701451,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000018367274953457,0.999999999320068,"Ne60",0.00000018367274953457,-0.0560286757701451,0.00000018367274953457,-0.0560286757701451,"OI","GOM"
"SL18-NC-15-MG32","SL18-NC-15-MG3",-0.0464742691121768,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00160959684189897,0.999999999320068,"Ne60",0.00160959684189897,-0.0464742691121768,0.00160959684189897,-0.0464742691121768,"NC","GOM"
"SL18-NC-5-MG32","SL18-NC-5-MG3",-0.0890151141131627,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000166224391934174,0.999999999320068,"Ne60",0.000000166224391934174,-0.0890151141131627,0.000000166224391934174,-0.0890151141131627,"NC","GOM"
"SL18-NC-12-MG32","SL18-NC-12-MG3",-0.0939802189138327,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000240697146921783,0.999999999320068,"Ne60",0.000000240697146921783,-0.0939802189138327,0.000000240697146921783,-0.0939802189138327,"NC","GOM"
"SL18-CC-1-MG22","SL18-CC-1-MG2",0.0114067405264714,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000879326252560197,0.999999999320068,"Ne60",0.000000879326252560197,0.0114067405264714,0.000000879326252560197,0.0114067405264714,"CC","GOM"
"SL18-CC-2-MG52","SL18-CC-2-MG5",0.0474210559235092,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0114818991176468,0.999999999320068,"Ne60",0.0114818991176468,0.0474210559235092,0.0114818991176468,0.0474210559235092,"CC","GOM"
"SL18-OI-7-MG32","SL18-OI-7-MG3",0.0965246695263654,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0143082144298024,0.999999999320068,"Ne60",0.0143082144298024,0.0965246695263654,0.0143082144298024,0.0965246695263654,"OI","GOM"
"SL18-NC-8-MG22","SL18-NC-8-MG2",-0.0891741818639679,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000276855194933733,0.999999999320068,"Ne60",0.000000276855194933733,-0.0891741818639679,0.000000276855194933733,-0.0891741818639679,"NC","GOM"
"SL18-OI-5-MG32","SL18-OI-5-MG3",-0.0382066263821855,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000506466464109757,0.999999999320068,"Ne60",0.000000506466464109757,-0.0382066263821855,0.000000506466464109757,-0.0382066263821855,"OI","GOM"
"SL18-NC-2-MG22","SL18-NC-2-MG2",0.0577625077639725,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00425609631812709,0.999999999320068,"Ne60",0.00425609631812709,0.0577625077639725,0.00425609631812709,0.0577625077639725,"NC","GOM"
"SL18-CC-6-MG112","SL18-CC-6-MG11",0.0189184402840796,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000444271520471735,0.999999999320068,"Ne60",0.000444271520471735,0.0189184402840796,0.000444271520471735,0.0189184402840796,"CC","GOM"
"SL18-NL-3-MG12","SL18-NL-3-MG1",-0.0628410673595291,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000682999297588855,0.999999999320068,"Ne60",0.00000682999297588855,-0.0628410673595291,0.00000682999297588855,-0.0628410673595291,"NL","GOM"
"SL18-OD-3-MG32","SL18-OD-3-MG3",-0.0389131995197863,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00132158490862196,0.999999999320068,"Ne60",0.00132158490862196,-0.0389131995197863,0.00132158490862196,-0.0389131995197863,"OD","GOM"
"SL18-OD-5-MG22","SL18-OD-5-MG2",-0.0391211582128558,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000107943520180129,0.999999999320068,"Ne60",0.0000107943520180129,-0.0391211582128558,0.0000107943520180129,-0.0391211582128558,"OD","GOM"
"SL18-OD-10-MG32","SL18-OD-10-MG3",0.00769175356751645,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000132326700677196,0.999999999320068,"Ne60",0.00000132326700677196,0.00769175356751645,0.00000132326700677196,0.00769175356751645,"OD","GOM"
"SL18-JS-6-FG32","SL18-JS-6-FG3",-0.0283103893551652,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000218237668091009,0.999999999320068,"Ne60",0.000000218237668091009,-0.0283103893551652,0.000000218237668091009,-0.0283103893551652,"JS","GOM"
"SL18-JS-9-FG22","SL18-JS-9-FG2",-0.0803132476491329,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000369413760168042,0.999999999320068,"Ne60",0.000000369413760168042,-0.0803132476491329,0.000000369413760168042,-0.0803132476491329,"JS","GOM"
"SL18-NL-2-FG22","SL18-NL-2-FG2",-0.0775370196113292,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000390437247837555,0.999999999320068,"Ne60",0.000000390437247837555,-0.0775370196113292,0.000000390437247837555,-0.0775370196113292,"NL","GOM"
"SL18-NL-6-FG22","SL18-NL-6-FG2",-0.0288630457069655,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000902145595726163,0.999999999320068,"Ne60",0.000000902145595726163,-0.0288630457069655,0.000000902145595726163,-0.0288630457069655,"NL","GOM"
"SL18-NL-7-FG32","SL18-NL-7-FG3",-0.0593045289205067,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00409695028544729,0.999999999320068,"Ne60",0.00409695028544729,-0.0593045289205067,0.00409695028544729,-0.0593045289205067,"NL","GOM"
"SL18-LD-3-FG32","SL18-LD-3-FG3",-0.00956088519939637,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000967760405895706,0.999999999320068,"Ne60",0.00000967760405895706,-0.00956088519939637,0.00000967760405895706,-0.00956088519939637,"LD","GOM"
"SL18-CC-7-MG22","SL18-CC-7-MG2",-0.0769127139631974,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000172114761328724,0.999999999320068,"Ne60",0.000000172114761328724,-0.0769127139631974,0.000000172114761328724,-0.0769127139631974,"CC","GOM"
"SL18-JS-11-FG42","SL18-JS-11-FG4",-0.0584868789504662,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000357474305323873,0.999999999320068,"Ne60",0.00000357474305323873,-0.0584868789504662,0.00000357474305323873,-0.0584868789504662,"JS","GOM"
"SL18-LD-5-FG22","SL18-LD-5-FG2",-0.036702255018708,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00160178531513416,0.999999999320068,"Ne60",0.00160178531513416,-0.036702255018708,0.00160178531513416,-0.036702255018708,"LD","GOM"
"SL18-LD-9-MG22","SL18-LD-9-MG2",-0.0227770829671875,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000156551675756227,0.999999999320068,"Ne60",0.0000156551675756227,-0.0227770829671875,0.0000156551675756227,-0.0227770829671875,"LD","GOM"
"SL18-OD-3-MG22","SL18-OD-3-MG2",-0.0295659799711784,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000244442572874372,0.999999999320068,"Ne60",0.000000244442572874372,-0.0295659799711784,0.000000244442572874372,-0.0295659799711784,"OD","GOM"
"SA18-CB-5-FG12","SA18-CB-5-FG1",0.0253210692987237,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000765043347375278,0.999999999320068,"Ne60",0.00000765043347375278,0.0253210692987237,0.00000765043347375278,0.0253210692987237,"CB","GOM"
"SA18-CB-7-FG32","SA18-CB-7-FG3",0.15766814730769,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000220358319835814,0.999999999320068,"Ne60",0.0000220358319835814,0.15766814730769,0.0000220358319835814,0.15766814730769,"CB","GOM"
"SL18-JS-16-MG22","SL18-JS-16-MG2",-0.107497900717162,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000553700740169924,0.999999999320068,"Ne60",0.000000553700740169924,-0.107497900717162,0.000000553700740169924,-0.107497900717162,"JS","GOM"
"SL18-CC-8-MG32","SL18-CC-8-MG3",-0.0306975072657827,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000149671521154663,0.999999999320068,"Ne60",0.000000149671521154663,-0.0306975072657827,0.000000149671521154663,-0.0306975072657827,"CC","GOM"
"SA18-CB-5-FG52","SA18-CB-5-FG5",0.0264389458562251,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000045817926130136,0.999999999320068,"Ne60",0.0000045817926130136,0.0264389458562251,0.0000045817926130136,0.0264389458562251,"CB","GOM"
"SL18-LD-10-FG32","SL18-LD-10-FG3",0.00563700685209662,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00162912089151271,0.999999999320068,"Ne60",0.00162912089151271,0.00563700685209662,0.00162912089151271,0.00563700685209662,"LD","GOM"
"SL18-NL-10-FG22","SL18-NL-10-FG2",-0.0322920417249221,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00347548319493191,0.999999999320068,"Ne60",0.00347548319493191,-0.0322920417249221,0.00347548319493191,-0.0322920417249221,"NL","GOM"
"SL18-NC-11-MG32","SL18-NC-11-MG3",-0.06888537562835,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000240690161004401,0.999999999320068,"Ne60",0.000000240690161004401,-0.06888537562835,0.000000240690161004401,-0.06888537562835,"NC","GOM"
"SL18-CC-9-MG42","SL18-CC-9-MG4",-0.0253889295977295,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000454234852593416,0.999999999320068,"Ne60",0.000454234852593416,-0.0253889295977295,0.000454234852593416,-0.0253889295977295,"CC","GOM"
"SL18-NC-15-MG42","SL18-NC-15-MG4",-0.0748992453522686,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000379308661075599,0.999999999320068,"Ne60",0.000000379308661075599,-0.0748992453522686,0.000000379308661075599,-0.0748992453522686,"NC","GOM"
"SL18-LD-1-MG32","SL18-LD-1-MG3",-0.0638660912144779,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000301309753798974,0.999999999320068,"Ne60",0.000000301309753798974,-0.0638660912144779,0.000000301309753798974,-0.0638660912144779,"LD","GOM"
"SL18-CC-2-FG12","SL18-CC-2-FG1",0.00397256751812191,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000262455816568791,0.999999999320068,"Ne60",0.000000262455816568791,0.00397256751812191,0.000000262455816568791,0.00397256751812191,"CC","GOM"
"SL18-SF-18-FG12","SL18-SF-18-FG1",-0.0155761715702541,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000462712459031274,0.999999999320068,"Ne60",0.000000462712459031274,-0.0155761715702541,0.000000462712459031274,-0.0155761715702541,"SF","GOM"
"SL18-CC-9-FG12","SL18-CC-9-FG1",-0.0522222354859638,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000161747092102201,0.999999999320068,"Ne60",0.000000161747092102201,-0.0522222354859638,0.000000161747092102201,-0.0522222354859638,"CC","GOM"
"SL18-JS-5-MG12","SL18-JS-5-MG1",-0.0261224089012669,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000162240898803741,0.999999999320068,"Ne60",0.00000162240898803741,-0.0261224089012669,0.00000162240898803741,-0.0261224089012669,"JS","GOM"
"SL18-LD-13-FG12","SL18-LD-13-FG1",-0.0298439373062197,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00120575000798593,0.999999999320068,"Ne60",0.00120575000798593,-0.0298439373062197,0.00120575000798593,-0.0298439373062197,"LD","GOM"
"SL18-LD-2-FG32","SL18-LD-2-FG3",-0.0530552282475839,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000894993477670902,0.999999999320068,"Ne60",0.000000894993477670902,-0.0530552282475839,0.000000894993477670902,-0.0530552282475839,"LD","GOM"
"SL18-LD-9-FG12","SL18-LD-9-FG1",0.0111580165048635,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00129297119218631,0.999999999320068,"Ne60",0.00129297119218631,0.0111580165048635,0.00129297119218631,0.0111580165048635,"LD","GOM"
"SL18-LL-9-FG12","SL18-LL-9-FG1",-0.0399711461201879,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00335152671896829,0.999999999320068,"Ne60",0.00335152671896829,-0.0399711461201879,0.00335152671896829,-0.0399711461201879,"LL","GOM"
"SL18-NC-1-FG32","SL18-NC-1-FG3",-0.0645067816837585,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000492380909044185,0.999999999320068,"Ne60",0.000000492380909044185,-0.0645067816837585,0.000000492380909044185,-0.0645067816837585,"NC","GOM"
"SL18-NC-8-FG22","SL18-NC-8-FG2",-0.0604914153462121,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000190418655377135,0.999999999320068,"Ne60",0.00000190418655377135,-0.0604914153462121,0.00000190418655377135,-0.0604914153462121,"NC","GOM"
"SL18-NC-10-MG12","SL18-NC-10-MG1",-0.0819746681596142,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00388894892508251,0.999999999320068,"Ne60",0.00388894892508251,-0.0819746681596142,0.00388894892508251,-0.0819746681596142,"NC","GOM"
"SL18-NC-11-FG32","SL18-NC-11-FG3",-0.0528674774584922,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00564254242375218,0.999999999320068,"Ne60",0.00564254242375218,-0.0528674774584922,0.00564254242375218,-0.0528674774584922,"NC","GOM"
"SL18-NL-6-FG32","SL18-NL-6-FG3",-0.0174568255868197,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000933868088536285,0.999999999320068,"Ne60",0.000000933868088536285,-0.0174568255868197,0.000000933868088536285,-0.0174568255868197,"NL","GOM"
"SL18-NL-9-MG32","SL18-NL-9-MG3",-0.0521523526868973,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00193053165768862,0.999999999320068,"Ne60",0.00193053165768862,-0.0521523526868973,0.00193053165768862,-0.0521523526868973,"NL","GOM"
"SL18-NL-6-MG22","SL18-NL-6-MG2",0.00452081471320886,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00287935811047741,0.999999999320068,"Ne60",0.00287935811047741,0.00452081471320886,0.00287935811047741,0.00452081471320886,"NL","GOM"
"SL18-OD-5-MG12","SL18-OD-5-MG1",-0.0549412576636988,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000085311475619554,0.999999999320068,"Ne60",0.00000085311475619554,-0.0549412576636988,0.00000085311475619554,-0.0549412576636988,"OD","GOM"
"SL18-OI-16-FG12","SL18-OI-16-FG1",-0.0639254489429867,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000250863221791671,0.999999999320068,"Ne60",0.000000250863221791671,-0.0639254489429867,0.000000250863221791671,-0.0639254489429867,"OI","GOM"
"SL18-OI-4-FG32","SL18-OI-4-FG3",0.0187311099276434,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0100270790854351,0.999999999320068,"Ne60",0.0100270790854351,0.0187311099276434,0.0100270790854351,0.0187311099276434,"OI","GOM"
"SL18-OI-5-MG22","SL18-OI-5-MG2",-0.0318054582267273,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000254114897279482,0.999999999320068,"Ne60",0.000000254114897279482,-0.0318054582267273,0.000000254114897279482,-0.0318054582267273,"OI","GOM"
"SL18-OI-7-FG12","SL18-OI-7-FG1",0.0552292368594745,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000013714057177485,0.999999999320068,"Ne60",0.0000013714057177485,0.0552292368594745,0.0000013714057177485,0.0552292368594745,"OI","GOM"
"SL18-SF-13-MG112","SL18-SF-13-MG11",0.0610671648972999,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00277741554345756,0.999999999320068,"Ne60",0.00277741554345756,0.0610671648972999,0.00277741554345756,0.0610671648972999,"SF","GOM"
"SA18-CB-5-FG32","SA18-CB-5-FG3",0.0437663060549736,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00659639976548225,0.999999999320068,"Ne60",0.00659639976548225,0.0437663060549736,0.00659639976548225,0.0437663060549736,"CB","GOM"
"SL18-OD-10-FG22","SL18-OD-10-FG2",0.0844627228644633,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000118363150520203,0.999999999320068,"Ne60",0.00000118363150520203,0.0844627228644633,0.00000118363150520203,0.0844627228644633,"OD","GOM"
"SL18-OI-11-MG12","SL18-OI-11-MG1",0.0206859375037908,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00453056816835204,0.999999999320068,"Ne60",0.00453056816835204,0.0206859375037908,0.00453056816835204,0.0206859375037908,"OI","GOM"
"SL18-NC-9-MG32","SL18-NC-9-MG3",-0.0189661597475082,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00201920557270272,0.999999999320068,"Ne60",0.00201920557270272,-0.0189661597475082,0.00201920557270272,-0.0189661597475082,"NC","GOM"
"SL18-NC-15-MG22","SL18-NC-15-MG2",-0.0697349096451694,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000658516211400141,0.999999999320068,"Ne60",0.000000658516211400141,-0.0697349096451694,0.000000658516211400141,-0.0697349096451694,"NC","GOM"
"SL18-CB-2-MG12","SL18-CB-2-MG1",-0.000000000000000029637970862674,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0117338594482428,0.999999999320068,"Ne60",0.0117338594482428,-0.000000000000000029637970862674,0.0117338594482428,-0.000000000000000029637970862674,"CB","GOM"
"SL18-CB-3-MG12","SL18-CB-3-MG1",0.000000000000000510644005567671,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00782262144641989,0.999999999320068,"Ne60",0.00782262144641989,0.000000000000000510644005567671,0.00782262144641989,0.000000000000000510644005567671,"CB","GOM"
