"","pedigree","gpSex","WWP","DWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-NL-3-MG2","SL18-NL-3-MG2","M",-0.422005367829169,-0.063183411794142,1.05816264576797e-09,-14.2432759508047,-0.0163450418572074,0.0182877553784822,-0.246827768225423,0.0526783583105692,-0.392880093601526
"SA18-CB-7-MG1","SA18-CB-7-MG1","M",0.531473994357528,0.094661356188791,-3.12161019090542e-09,13.2620700560179,-0.0160856437197573,-0.0821341868876971,0.235161716640807,0.715694478976697,-0.189618038020131
"SL18-SF-19-MG1","SL18-SF-19-MG1","M",-0.0360862513050452,0.0304025470857335,1.19231140481992e-08,86.4610952957923,0.0100783950223308,0.21664520340176,0.00732468590770793,0.314238852710112,0.61638472896121
"SL18-SF-15-MG2","SL18-SF-15-MG2","M",0.513501618405009,0.088880797662366,-4.76022978445427e-09,33.1200276990715,-0.017165182719216,0.12265423368643,0.272203517428002,0.425768522842371,-0.27733423757408
"SA18-CB-2-MG3","SA18-CB-2-MG3","M",-0.102740108482339,-0.017464046141747,1.06013960122467e-09,-70.1972078574753,0.0187050240276102,0.251724295846499,0.503393471277249,0.242799625457969,-0.00222530529161711
"SL18-NL-5-MG1","SL18-NL-5-MG1","M",-0.392741973464299,-0.068112166618474,-7.32893126282525e-10,5.06536124933588,0.0256060032590845,-0.278434240579264,-0.326603179473014,-0.200786012409373,0.213792883617559
"SL18-SF-15-MG1","SL18-SF-15-MG1","M",0.485223038786902,0.0965940000765919,-4.10358692739523e-09,73.6725889551821,-0.0460990135857818,-0.0760114637311034,-0.310252543665089,0.264009115146522,-1.07083197985908
"SA18-CB-4-MG3","SA18-CB-4-MG3","M",0.235022744297621,0.019171252611905,-4.32262586405778e-09,-24.9134594705103,-0.0325225716117211,-0.274221129721841,-0.518270405477689,-0.277711914577955,-0.634502541737401
"SA18-CB-5-MG3","SA18-CB-5-MG3","M",-0.469248492796536,-0.06825208568755,3.03610671371038e-09,-42.4413639477621,0.0166708996527238,0.0408113412313395,0.386815427447489,0.282300145199716,0.745847355031879
"SL18-LD-13-MG2","SL18-LD-13-MG2","M",-0.000792529421404778,0.0116957230356408,4.56492483036615e-09,53.8188681755045,-0.00298871957466487,0.283471145484004,-0.25274074835435,-0.390465498997633,0.474865657801034
"SL18-LD-3-MG2","SL18-LD-3-MG2","M",-0.129339969447003,-0.0408120802721975,2.15382430679237e-09,-28.0207349617132,0.0454883673597249,0.232255957775578,0.365831184868221,0.512830278938941,-0.0802202483495714
"SL18-NL-6-MG1","SL18-NL-6-MG1","M",0.0720194756344852,0.0122915201115357,-5.92751088136216e-09,77.6268914946547,-0.0105536965800922,-0.379726205290914,0.628642493894316,1.27006543112742,1.0311872518576
"SL18-SF-17-MG2","SL18-SF-17-MG2","M",0.226715616228799,0.0407963532069572,-3.3740361541901e-09,67.079965811127,0.038543740648845,0.148759292506346,0.416684893569027,-0.163846790753309,1.01159630236046
"SL18-SF-13-MG2","SL18-SF-13-MG2","M",0.108856642029244,0.0444396437551775,3.45730973320471e-09,19.0927816466023,0.00411127159090958,-0.00218852854824061,0.0146073138164104,-0.120648103536214,0.857969062695344
"SL18-OI-9-MG3","SL18-OI-9-MG3","M",0.199662140535763,0.0296751937315389,-1.2930742948498e-09,44.6525920337696,-0.0172507672081084,0.00472939328198983,-0.0764216675790808,-0.383601441723452,-1.69143131428371
"SL18-LD-10-MG1","SL18-LD-10-MG1","M",0.00439650034984519,-0.00701645539777951,3.68996804067918e-09,-1.38123284990948,-0.0106678112708885,0.145430162031253,1.00938159014321,-0.599998830516375,-0.390243123411096
"SL18-LD-9-MG1","SL18-LD-9-MG1","M",-0.303805183888417,-0.0449531920407131,5.32615726819371e-09,-70.7111842591612,0.0205821219067209,-0.0958201554424744,0.285252984672555,-0.54318677820888,-0.823790413977586
"SL18-NL-2-MG2","SL18-NL-2-MG2","M",-0.176762831405308,-0.0399700000909726,-2.32844880655249e-09,1.98862046583789,0.0215242348948296,0.00887862966351537,-0.573735858947637,0.667687668327219,-0.312621186114372
"SL18-LD-2-MG3","SL18-LD-2-MG3","M",-0.383160616211121,-0.0593876041611712,7.89752325055915e-09,-62.3087410383863,0.0243813264423728,-0.0704139745626056,-1.04005859023155,-0.0869774561301249,-0.0730726320926891
"SL18-LL-9-MG1","SL18-LL-9-MG1","M",-0.428155757323243,-0.0826154540701585,1.09627560204363e-09,-109.996552080459,0.0337396016005166,-0.0367379985033519,0.214925747047337,0.133086050145705,-0.277757162174556
"SL18-OI-7-MG1","SL18-OI-7-MG1","M",0.100883979314493,0.0143067763999485,-1.54310441557663e-09,132.097175556876,-0.0514124785374719,0.0102286660516286,0.386666903286037,0.450958675215258,0.0565250243255191
"SL18-LD-2-MG1","SL18-LD-2-MG1","M",-0.354158211974361,-0.0454501405952127,9.68776201562323e-09,-46.4910606564857,0.00796463504469229,0.197919180188747,-0.0992042018151036,0.579129851456034,0.569571591669598
"SA18-CB-1-MG2","SA18-CB-1-MG2","M",0.486497255666573,0.0814842877252056,-2.16072954601379e-09,49.8257751155189,0.0312173031096148,-0.354681663264126,-0.0160979044226458,-0.790965203577208,0.270229413141976
"SL18-LD-1-MG2","SL18-LD-1-MG2","M",-0.40304702470618,-0.0879424863962377,4.6927205126357e-09,-46.715759085352,-0.0152666567855916,-0.0396025030227673,-0.402157419535457,-0.0535167220121144,-0.291447284007858
"SL18-NL-9-MG1","SL18-NL-9-MG1","M",-0.473213517261654,-0.102846154749644,-9.44976016787485e-09,-17.0501881037162,-0.00161828549183244,0.132061311258807,0.236766298508257,-0.00534220590539428,0.388925820480312
"SA18-CB-2-MG1","SA18-CB-2-MG1","M",-0.21809360809401,-0.0308251442091787,2.23803165539017e-09,-21.3986439021762,0.0155621280995263,0.508673235311626,-0.25339340029929,-0.193229472151299,-0.451968306025334
"SA18-CB-4-MG1","SA18-CB-4-MG1","M",0.103654024154171,-0.0150232909487647,-5.26671582565811e-09,-50.8372335442971,-0.0257125274422297,-0.391540053158228,0.066491100551193,-0.601420690648433,-0.5994809580399
"SL18-LD-5-MG1","SL18-LD-5-MG1","M",0.00384193740174144,-0.0572057778469537,-7.40254245645968e-10,-36.9236095040138,0.0241480572819542,0.112823894208824,0.430852674500124,0.018480699318629,0.348079193924438
"SL18-OI-18-MG1","SL18-OI-18-MG1","M",-0.248451266770044,-0.0221552469915171,5.58472920177796e-09,-69.2890700065372,-0.0228885667035608,-0.0940217899363719,0.129634235788065,0.0287648994256288,-0.0426069970214982
"SL18-LL-9-MG2","SL18-LL-9-MG2","M",-0.119846242517816,-0.0513416143924274,-3.5998744610199e-09,-24.9469584299579,0.047424005440121,-0.446472198881461,0.982811052372604,0.638781536090566,0.765897880433893
"SL18-LL-9-MG3","SL18-LL-9-MG3","M",-0.162971664988792,-0.0243237087364414,-6.34190918565777e-10,-79.958645285771,0.030817502440364,0.0620635392981975,0.340787781304591,0.662335494604038,0.342396923913871
"SA18-CB-10-MG1","SA18-CB-10-MG1","M",0.285130932101696,0.0504639048614254,-2.30857217635683e-09,17.7797017284558,-0.00758635231150989,-0.207514872601104,0.414031887610073,-0.328678815379768,0.224881232630296
"SA18-CB-3-MG3","SA18-CB-3-MG3","M",0.349402871746255,0.0251452715965285,-5.5003634320548e-09,6.97881955685787,0.0419824485360758,0.586250080784834,-0.255117436344633,-0.133644795345949,-0.0687937059188657
"SL18-NL-10-MG2","SL18-NL-10-MG2","M",-0.240957028134582,-0.0417384203688742,-2.572412459884e-09,26.4666247604006,-0.0233705799904082,0.206777341423736,-0.150743375868744,0.0503005442409569,-0.0241065703325255
"SL18-NL-2-MG3","SL18-NL-2-MG3","M",-0.038918779558684,-0.0107116665665727,-2.53421903659472e-09,-39.2882758343319,0.0256997238462977,0.493877156375715,0.178413660196144,0.257646950868411,0.195358851185015
"SL18-SF-13-MG3","SL18-SF-13-MG3","M",-0.099235358928542,-0.00230152682719871,2.98237965091826e-09,-4.24098724151748,0.00844181885816224,-0.134259673545938,-0.169338747452068,0.0559201697791908,0.0486428273740665
"SL18-OI-6-MG2","SL18-OI-6-MG2","M",-0.011704064547045,-0.0122153235457293,3.85598199123935e-10,-74.3666278747129,-0.0731409511961908,-0.421867175791489,-0.362382534142202,-0.90243720586064,-0.38225125335798
"SL18-NL-9-MG2","SL18-NL-9-MG2","M",-0.134954065811078,-0.0400281684825599,-5.43209435864511e-09,12.1255370103694,0.0163885017295291,0.0482119625221316,-0.723503746825551,-0.0479390212551019,0.650504019151731
"SL18-OI-15-MG2","SL18-OI-15-MG2","M",0.337473345785313,0.071692570438244,-4.02239315567676e-11,42.8150856344587,-0.0545027707887322,-0.113671029119945,-0.423166318565854,-0.447581781253962,0.00607770031941205
"SL18-SF-17-MG3","SL18-SF-17-MG3","M",-0.129442107678131,-0.0100948837402515,-1.08980112786795e-10,-31.0607906378642,0.0168376434095106,0.479859802779915,1.55630857752896,-0.339508869753841,0.462270112255356
"SL18-NL-7-MG1","SL18-NL-7-MG1","M",-0.285919223961647,-0.0421885515719645,-7.30553679870124e-10,-45.5416214342108,0.00921525695480804,0.0719271830856943,-0.261000338617426,1.10464460901518,1.14071160943696
"SL18-SF-13-MG1","SL18-SF-13-MG1","M",0.145196057854211,0.0470845543831352,2.01301889439921e-09,33.4344310391883,-0.00421709991987293,-0.654057531078823,-0.424572455422965,-2.01256390189449,-2.55395049860881
"SA18-CB-2-MG2","SA18-CB-2-MG2","M",-0.0630344304667486,-0.0121792137259645,7.66245205114814e-10,-30.0523271160118,0.020408226804085,0.127792920639483,-0.179006198584742,0.0192033232008658,0.161006054685443
"SL18-NL-2-MG1","SL18-NL-2-MG1","M",-0.124955704437436,-0.0176902039536881,-1.78816633938985e-09,-3.15403733930252,0.0241465294922176,0.177452943780092,1.06833300973976,0.669288773615793,0.00307413295368886
"2","SA18-CB-10-FG1xSL18-SF-19-MG2",NA,0.311960288716027,0.0530616802854112,1.44245620965105e-09,63.0302914728203,0.000985622679799643,0.00768902129450337,0.387460063793253,0.07023121256653,-0.0728440022024234
"3","SL18-LD-10-FG1xSL18-OI-4-MG1",NA,-0.1145369217836,-0.0228393697450329,2.96217893987442e-09,-36.3844685210528,0.0192144488749947,0.297442722653017,-0.129624855089302,0.0714659575162311,0.18663679386949
"4","SL18-NL-6-FG1xSL18-OI-11-MG2",NA,0.281609697290445,0.0575452869062323,-4.89734365887395e-09,110.362094787619,0.0061489116393567,0.105841968736675,-0.181747651459971,0.298067336364985,0.23586164906764
"5","SL18-NL-6-FG1xSL18-OI-14-MG2",NA,0.44575956959981,0.0969365830333814,-5.7922767360908e-09,125.40941103907,-0.00167691202518916,-0.356494741701093,0.0434097641997273,-0.225343233087245,0.0871976300626016
"6","SL18-NL-6-FG1xSL18-OI-15-MG1",NA,0.541375124891624,0.116049303343319,-5.98192428051847e-09,153.952773413484,-0.0163920778413498,-0.0248228676117129,0.36833338301986,-0.175716881461239,0.18211896024596
"7","SL18-NL-6-FG1xSL18-OI-16-MG1",NA,0.378557781272542,0.0750198439063296,-5.60194177302284e-09,150.392673159092,-0.028253757731099,-0.195462844408202,-0.0466499955462824,0.0365991192066779,0.142979205805205
"8","SL18-NL-6-FG1xSL18-SF-17-MG1",NA,0.373547998399346,0.0876654930463269,-4.79115053919355e-09,99.0348701538137,0.00695486453323285,0.113346565106017,0.146386918607523,0.0722362636460156,0.0714428752549526
"9","SL18-NL-6-FG1xSL18-SF-19-MG2",NA,0.404612557517437,0.0831655313034873,-2.50611648331124e-09,171.715998274966,-0.000806891384741516,0.0548643677714167,0.294837877423643,-0.0925388152034709,0.35648332127594
"14","SL18-LD-10-FG2xSA18-CB-7-MG2",NA,0.187784159580439,0.0564431181860412,1.78470915108205e-09,4.38501674292618,-0.00491942877390949,0.233001391437462,0.6712898181306,0.223062286840811,0.502454925790947
"25","SL18-LD-10-FG2xSL18-NL-3-MG2",NA,-0.302242650944904,-0.0456946931577177,3.07887626094716e-09,-8.21225335682809,-0.0114062249156877,0.162655711497191,0.507788844233477,-0.0234534694001934,0.00778335215144788
"26","SL18-NL-9-FG2xSA18-CB-7-MG1",NA,0.300432213367529,0.0302472708120132,-5.66531532499463e-09,51.3593426496466,-0.00231155327878214,-0.169259768761814,0.274222616283649,0.461153154134339,0.0170821962171063
"27","SL18-NL-9-FG2xSL18-SF-19-MG1",NA,0.016652090536242,-0.00188213373951552,1.8570467945577e-09,87.9588552695338,0.0107704763905389,-0.0198696958758572,0.160304089959568,0.260425971757853,0.420093822064079
"30","SL18-OI-11-FG1xSL18-SF-15-MG2",NA,0.323557031888027,0.0389836590243398,-3.4358529363479e-09,19.6086117133159,-0.00540840839560879,0.350814140176438,0.0489535300226318,0.376609631254958,0.165052788893707
"31","SL18-OI-15-FG1xSA18-CB-2-MG3",NA,0.17855414837859,0.0401419956784017,7.21793345556424e-11,-29.8911646051088,-0.028002232571379,-0.216859289353844,0.176901091978031,0.0763236261283146,0.0393269400306864
"33","SL18-OI-15-FG1xSL18-NL-5-MG1",NA,0.0335532158876105,0.0148179354400383,-8.24337029197954e-10,7.7401199482968,-0.0245516994106381,-0.481937594782825,-0.238105382800561,-0.145472035229308,0.147338465637537
"34","SL18-OI-15-FG1xSL18-SF-15-MG1",NA,0.472535722013211,0.0971710187875712,-2.50968392975431e-09,42.0437338012199,-0.0604042462611566,-0.380727792783757,-0.229924709267868,0.086927366133074,-0.494978233769823
"43","SL18-OI-16-FG3xSA18-CB-4-MG3",NA,0.167052427264496,0.0167496944313101,-2.10723897596511e-09,16.0723592278984,-0.0150918505883582,-0.373616665737442,-0.422675747130141,-0.645188492594804,-0.716907653061808
"44","SL18-OI-16-FG3xSA18-CB-5-MG3",NA,-0.185083191282582,-0.0269619747184174,1.57212731291897e-09,7.30840698927253,0.00950493096129943,-0.216101139496489,0.0298667555917836,-0.36518050029849,-0.026726918476781
"47","SL18-LD-13-FG2xSL18-LD-13-MG2",NA,0.0820382891014858,0.0210009844864744,4.03247403684362e-09,49.9158867271885,1.11996598687966e-05,0.328013690420852,-0.536921390545276,-0.270895474020193,-0.131555940658841
"48","SL18-OI-16-FG3xSL18-LD-3-MG2",NA,-0.015128929607816,-0.0132419720107411,1.13098610945997e-09,14.5187214822969,0.0239136701705701,-0.120379388150972,0.0193718548194624,-0.249916489268245,-0.439761844897575
"49","SL18-OI-16-FG3xSL18-NL-6-MG1",NA,0.0855507929329283,0.0133098281811255,-2.90968148461729e-09,67.342534710481,-0.00410737684525674,-0.426370626319757,0.150781819232449,0.128702644889731,0.11594211366232
"50","SL18-OI-16-FG3xSL18-SF-17-MG2",NA,0.162898863230085,0.0275622447288362,-1.63294412103126e-09,62.0690718687171,0.0204413596489072,-0.162127321068997,0.0448002538331014,-0.588254150605266,0.106150598972005
"51","SL18-OI-17-FG1xSL18-SF-13-MG2",NA,0.123221288144337,0.032456214413513,1.23072027250288e-09,11.0739828909963,0.00287962911393302,-0.12442632273448,-0.719653639517563,-0.246422937886873,0.210648627579504
"52","SL18-OI-17-FG2xSL18-SF-17-MG2",NA,-0.0680327379546087,-0.013829129381043,-2.33494675532547e-09,8.28260021387008,0.0163785607908168,-0.0920529031567543,0.225222985879173,-0.129203763375581,-0.289458456446368
"53","SL18-OI-18-FG1xSL18-OI-9-MG3",NA,0.134403791925117,0.0290892558931128,1.04508649114699e-09,-0.470341400105945,-0.0279910338904642,0.109403571446048,0.536507484111858,0.146358022573153,-0.193680651831074
"54","SL18-OI-18-FG2xSA18-CB-7-MG1",NA,0.242164201536111,0.0543196846866733,9.10265868603581e-10,-20.0229417855664,-0.039687824846788,-0.10941850743532,-0.0741424530266072,0.197282400189158,0.150624848246297
"55","SL18-OI-18-FG2xSL18-LD-10-MG1",NA,-0.0213745454677305,0.00348077889338806,4.31605498439589e-09,-27.3445932385301,-0.0369789150561078,0.00436315042837397,0.31296794640069,-0.460566048512131,0.0503065449991902
"56","SL18-OI-18-FG2xSL18-LD-9-MG1",NA,-0.175475387586861,-0.0154875894280788,5.13414959815315e-09,-62.009568943156,-0.0213539226077593,-0.116262128680233,-0.0490969270811818,-0.432159689107025,-0.166467760776629
"58","SL18-OI-18-FG2xSL18-NL-2-MG2",NA,-0.111954211345307,-0.0129959934532085,1.30684656078005e-09,-25.6596665806564,-0.020882848274552,-0.0639123244038481,-0.478591678058194,0.173279376208098,0.0891171153200894
"59","SL18-OI-18-FG2xSL18-LD-2-MG3",NA,-0.215153103748214,-0.0227047954883078,6.41983258933587e-09,-57.8083473327685,-0.0194543040816479,-0.103558877845978,-0.711754442917804,-0.204054913024977,0.208892414618185
"60","SL18-OI-18-FG3xSL18-LL-9-MG1",NA,-0.249677876225769,-0.0377979490136092,2.74288471011003e-09,-91.7256434677349,-0.00184410434051444,-0.0506675150374864,-0.0296278809307777,-0.186091964185567,-0.295310174826674
"61","SL18-OI-18-FG3xSL18-OI-7-MG1",NA,0.0148419920930994,0.0106631662214443,1.4231947012999e-09,29.3212203509327,-0.0444201572018231,-0.0271826695405254,0.0562453579392053,-0.0271553140523644,-0.128170949919437
"62","SL18-OI-18-FG5xSA18-CB-4-MG3",NA,0.0668264753667985,0.0263047310575698,1.56253105411728e-09,-47.6767692993644,-0.0407623411314702,-0.0331410421994487,0.0710027745610959,-0.0612078828723455,-0.168513228984154
"63","SL18-OI-18-FG5xSL18-LD-2-MG1",NA,-0.227764002769192,-0.00600596554598897,8.56772499395779e-09,-58.4655698923521,-0.0205187253195086,0.202929239443841,0.280539159703275,0.367213745400864,0.433528969346165
"65","SL18-OI-18-FG5xSL18-SF-15-MG2",NA,0.206065912420493,0.0611595035828004,1.34372909391903e-09,-18.6600257145735,-0.0330836500537609,0.165297396781052,0.466242882460381,0.290533695938393,0.0100684697103193
"66","SL18-OI-18-FG6xSA18-CB-1-MG2",NA,0.214453187965509,0.0409363341605625,6.52946006125999e-10,3.27991728215332,-0.000100752636352721,-0.347526338863055,-0.503134035933257,-0.954916034741033,0.0582253646221117
"67","SL18-OI-18-FG6xSL18-NL-6-MG1",NA,0.00721429794946477,0.00633995035372754,-1.23044466154818e-09,17.1804754717212,-0.0209863046380893,-0.360047521696652,-0.180764159743695,0.0756028307190565,0.438707722525236
"71","SL18-OI-2-FG2xSL18-LD-1-MG2",NA,-0.346070685561484,-0.0695169010224862,3.36625029942466e-09,-63.8387833615234,-0.0129355921960398,-0.0232596869984355,-0.0493099183598265,0.15081777594048,-0.265733290338888
"79","SL18-LD-1-FG1xSL18-NL-2-MG2",NA,-0.279879568662273,-0.0593729916197119,1.13177587824145e-09,-4.18269645397132,0.0176790513025227,-0.143686606556607,-0.547255335711683,0.503877430520911,-0.0757438460998587
"80","SL18-OI-2-FG3xSL18-NL-9-MG1",NA,-0.397436801274783,-0.0832881332541648,-3.45189084654396e-09,-44.8513821495394,-0.00445602487135909,0.111590387472572,-0.104643956587791,0.0338401117909731,-0.0225597189674147
"82","SL18-OI-2-FG3xSL18-SF-17-MG1",NA,-0.103835663969502,-0.00936526058511686,1.91709685017399e-09,-63.3152241895006,0.00540831443027877,0.268441661131457,-0.171230109577225,0.0706891253274321,-0.28183182216211
"84","SL18-OI-6-FG1xSA18-CB-2-MG1",NA,-0.194911000403218,-0.0500258101503469,4.5693534173374e-11,-59.6153714302871,-0.0267007407195575,0.136874413335141,-0.271007401398135,-0.396125994264148,-0.405977266568342
"85","SL18-OI-6-FG1xSA18-CB-4-MG1",NA,-0.0340371842791272,-0.0421248835201399,-3.70668020635076e-09,-74.3346662513475,-0.0473380630451431,-0.313232866689185,-0.111062363361957,-0.600220511878858,-0.479734396597199
"86","SL18-OI-6-FG1xSL18-LD-13-MG2",NA,-0.0862604610669152,-0.0287653765279372,1.20914012166137e-09,-22.0066153914467,-0.0359761609382677,0.0242728890157839,-0.27067811553923,-0.494742318335509,0.0574393485963726
"87","SL18-OI-6-FG1xSL18-LD-2-MG1",NA,-0.262943302343393,-0.057338308343364,3.77055871428991e-09,-72.1615798074418,-0.0304995078141717,-0.0185027914065131,-0.193912041269998,-0.00994406585568615,0.104793304252626
"88","SL18-OI-6-FG1xSL18-LD-5-MG1",NA,-0.0839432276553419,-0.0632161269692345,-1.44344941634469e-09,-67.3778542312058,-0.0224077418951799,-0.0610499618204887,0.0711164024558024,-0.290269660299234,-0.0059537512319055
"90","SL18-LD-1-FG1xSL18-OI-18-MG1",NA,-0.315723786344641,-0.0504656150699842,5.08836488240668e-09,-39.8215416901589,-0.00452735777291701,-0.195136352129928,-0.195568650849637,0.184417373426132,0.0592613639243115
"91","SL18-OI-6-FG1xSL18-NL-9-MG1",NA,-0.322470954987039,-0.0860363154205797,-5.79820237745913e-09,-57.4411435310571,-0.03529090840939,-0.0514315856821795,-0.0259325334993949,-0.30218128576814,0.0144722545442356
"92","SL18-OI-6-FG1xSL18-SF-15-MG1",NA,0.156747323037238,0.0136837619925383,-3.12511575721932e-09,-12.0797550016079,-0.0575313144809037,-0.155467768109554,-0.299440716953825,-0.167506898699825,-0.715410317465261
"93","SL18-OI-6-FG1xSL18-SF-19-MG1",NA,-0.103907322008735,-0.0194119645028908,4.88823473057792e-09,-5.68550183130278,-0.0294426205569114,-0.00913862899750361,-0.140646029358119,-0.142389974265914,0.12819535388005
"94","SL18-OI-7-FG3xSA18-CB-2-MG3",NA,-0.117229006271656,-0.0203746597201843,4.68489340486875e-10,-4.56411845255669,0.0103511902060034,0.070112729610602,0.321400017162372,0.030732305893044,0.414367633492823
"97","SL18-OI-9-FG1xSL18-LL-9-MG2",NA,-0.0566171380192623,-0.028263890041825,-2.39377564911036e-09,0.276425951856165,0.024593207451829,-0.251679123350169,0.250162190898043,0.0952425969637699,-0.190025638212912
"100","SL18-SF-13-FG1xSL18-LL-9-MG3",NA,-0.0826122520474746,0.00104792593193688,1.602922458658e-09,-45.8805869119653,0.012193829975641,0.0995988520180466,0.297300173627223,0.232866643872213,0.341634508383306
"101","SL18-LD-1-FG2xSA18-CB-4-MG3",NA,0.0661869406431815,0.00347184923393764,7.20637720646221e-11,-17.4163107235967,-0.00734494372316497,0.039002995736873,0.0886289544166058,0.104869211068766,0.236503915787194
"102","SL18-SF-17-FG1xSL18-LL-9-MG1",NA,-0.236322703351306,-0.0436007885582351,3.4230584454793e-10,-67.0723888807915,0.0288980967997393,0.145601541455644,0.396361472020404,-0.08142315976404,0.0475520209321645
"104","SL18-SF-17-FG3xSA18-CB-10-MG1",NA,0.177772933106033,0.0298482297295556,-2.53247041728359e-09,13.7848765146439,0.0191256711282781,0.074009477828834,0.198392931634097,-0.325353378429304,0.19410375449997
"105","SL18-SF-17-FG3xSA18-CB-3-MG3",NA,0.209908902928313,0.0171889130971072,-4.12836604513258e-09,8.38443542884491,0.0439100908653728,0.470891430031814,-0.136182568078264,-0.227834685915655,0.0472650172628842
"106","SL18-SF-17-FG3xSL18-LD-2-MG1",NA,-0.141871638931995,-0.0181087929987634,3.46569667870644e-09,-18.3505046778268,0.0269011824216936,0.276726266931376,-0.0582248999558965,0.128552417222865,0.366446303283299
"107","SL18-SF-17-FG3xSL18-NL-10-MG2",NA,-0.0852710470121059,-0.0162529328855941,-2.66439055904718e-09,18.1283380306163,0.0112335851437073,0.281155248369057,-0.0839962574307669,-0.135862929501517,0.0696099860612641
"108","SL18-SF-17-FG3xSL18-NL-2-MG3",NA,0.0157480772758429,-0.000739555984443398,-2.64529384740254e-09,-14.74911226675,0.035768741653568,0.424705633640649,0.0805828553869231,-0.0321897826161712,0.179343188795434
"109","SL18-SF-17-FG3xSL18-NL-9-MG1",NA,-0.201399291575642,-0.0468068000759791,-6.1030644130426e-09,-3.63006840144212,0.0221097171558,0.243798119553441,0.109761558462413,-0.163682503365218,0.276129441432613
"110","SL18-SF-17-FG3xSL18-OI-7-MG1",NA,0.0856494567124314,0.0117696654988172,-2.14973653689349e-09,70.9436134288541,-0.00278743848436867,0.182880406424232,0.184709991710618,0.0644657789782744,0.109931426815649
"111","SL18-SF-17-FG3xSL18-OI-9-MG3",NA,0.135038537323067,0.0194538741646124,-2.02472147653008e-09,27.2213216673008,0.0142934529207831,0.180130243363589,-0.0468397220163307,-0.352815874170003,-0.764058630588043
"112","SA18-CB-10-FG2xSL18-LL-9-MG1",NA,-0.0921461242715754,-0.0172489179134984,-1.64967195741782e-10,-52.4271492746439,0.0223778203676047,-0.0192857832009315,0.283469969175319,0.150701138852426,0.0850277524005026
"113","SL18-LD-1-FG2xSL18-SF-13-MG3",NA,-0.1009421109699,-0.00726454048561422,3.72456652955264e-09,-7.08007460910027,0.0131372222514912,0.108984006023741,0.263094690393044,0.271685787434003,0.57807449751051
"116","SL18-LD-1-FG2xSL18-SF-15-MG1",NA,0.191287087887822,0.042183222966281,1.81583240395893e-10,31.8767134892495,-0.0141331963847699,0.138108817657824,0.192640885630356,0.375731188737681,0.0183395496255676
"118","SL18-LD-1-FG3xSL18-NL-5-MG1",NA,-0.400408832621947,-0.0694118153219382,3.43056283151535e-09,-12.6191732328773,0.00965862731668839,-0.0168078867658642,-0.0381581371790733,-0.0621932372132741,0.0241662011217422
"119","SL18-LD-1-FG3xSL18-OI-11-MG2",NA,-0.238981768324244,-0.0429761428585698,4.33492388775674e-09,-30.8135653155589,0.00510485661576661,0.337786491282851,-0.151215455858182,0.298204848577471,0.0168724352650874
"120","SL18-LD-1-FG3xSL18-OI-15-MG1",NA,0.0207836592769349,0.0155278735785169,3.25034326611222e-09,12.7771133103059,-0.0174360990214448,0.207122344743501,0.398872138627132,-0.175575873002648,-0.0368655196560954
"121","SL18-LD-1-FG3xSL18-OI-16-MG1",NA,-0.142033684342146,-0.0255015858584726,3.63032577360785e-09,9.21701305591331,-0.0292977818529298,0.0364817023187359,-0.0161154811312521,0.0367373997165594,-0.0760054674250567
"122","SL18-LD-1-FG3xSL18-OI-6-MG2",NA,-0.20988987816332,-0.0414633937855658,3.98980849421858e-09,-52.3351677949017,-0.0397149235434044,-0.0885239678397068,-0.0560521476448876,-0.413020693032768,-0.273854021279244
"123","SL18-LD-1-FG3xSL18-OI-7-MG1",NA,-0.153595856232551,-0.0282023438127269,3.0254571868683e-09,50.8967339208929,-0.0288506416370441,0.127524219472018,0.318472329687509,0.263677792567522,-0.0544718893519957
"124","SL18-LD-1-FG3xSL18-OI-9-MG3",NA,-0.104206775621916,-0.0205181351469317,3.15047224723171e-09,7.1744421593395,-0.0117697883563248,0.124775309126229,0.0869314657737439,-0.153601900836309,-0.92844133588951
"125","SA18-CB-4-FG3xSA18-CB-4-MG3",NA,0.179062937009249,0.0103467783211481,-4.09535383698564e-09,-32.4212145196746,-0.0191550584490865,-0.274163808955112,-0.183136852137214,-0.0131448097629436,-0.194016453907959
"126","SL18-LD-1-FG3xSL18-NL-9-MG2",NA,-0.271514878795336,-0.0553698162539811,1.08096221533406e-09,-9.08908535236056,0.00504987352904039,0.146516130432563,-0.236613925819769,0.0142289019998123,0.242524531105827
"127","SL18-LD-1-FG3xSL18-OI-15-MG2",NA,-0.0353011729971411,0.000490553206420859,3.77689742887823e-09,6.25568895968413,-0.0303958121097477,0.0655746140089658,-0.0864445489694336,-0.185592561669764,-0.0796893217558808
"128","SL18-LD-2-FG2xSA18-CB-3-MG3",NA,-0.0547077412900058,-0.00725760918946357,4.83024518798368e-09,-46.366573023495,0.0460759190182808,0.234382795973027,-0.0239928443378192,0.0767462207394593,-0.0988845162269
"129","SL18-LD-2-FG2xSL18-LL-9-MG2",NA,-0.289332298422041,-0.0455010521839415,5.78048967350113e-09,-62.3294620169029,0.0487967172494575,-0.281979777254242,0.594972225207825,0.462959774331591,0.318461287010578
